"Election ID","Election Name","Society ID","Society Name","Election Start Date","Election End Date"
1561,"LSR Winter Awards",207,"Leeds Student Radio","2023-11-30 15:05:00","2023-12-07 10:00:00"
1562,"Theatre Group Ed Fringe Rep election",363,"Theatre Group","2023-11-29 13:02:00","2023-12-01 12:42:00"
1563,"PAKSOC NEW EGM",270,Pakistani,"2023-11-30 01:30:00","2023-12-01 01:30:00"
1564,"Fashion Society, November 2023",122,Fashion,"2023-12-01 18:00:00","2023-12-04 18:00:00"
1565,"New Committee Members",515,"Leeds Sudanese Society","2023-12-06 08:00:00","2023-12-09 18:00:00"
1566,"LXRS Christmas Election",120,"Extended Reality XR","2023-12-04 19:07:00","2023-12-09 16:07:00"
1567,"ShockSoc Additional Roles",316,"ShockSoc (Electrical Engineering)","2023-12-04 18:00:00","2023-12-06 23:59:00"
1568,"BSL Society EGM",536,"British Sign Language","2023-12-08 12:10:00","2023-12-15 12:15:00"
1569,"MSRC EGM",246,MSRC,"2023-12-12 00:00:00","2023-12-19 00:00:00"
1570,"LUU Neurodivergent Society EGM",256,Neurodivergent,"2023-12-14 00:01:00","2023-12-17 23:59:00"
1571,"DECEMBER EGM: FRESHERS REP",249,"Musical Theatre Society","2023-12-11 09:00:00","2023-12-12 09:00:00"
1572,"Fencing EGM, December 2023",124,Fencing,"2023-12-12 17:32:00","2023-12-19 19:00:00"
1573,"Warhammer Soc Community Manager Election",474,"Warhammer Society","2023-12-13 02:02:00","2023-12-16 00:00:00"
1574,"EGM 2023",104,DiceSoc,"2023-12-14 00:01:00","2023-12-20 23:59:00"
1575,"Four new Positions",235,Mexican,"2023-12-21 15:11:00","2023-12-30 15:11:00"
1576,"ArabSoc Winter 23/24 Elections",440,"Arab Society","2023-12-16 13:30:00","2023-12-18 13:30:00"
1577,"MT EGM: Freshers Rep",249,"Musical Theatre Society","2023-12-22 09:00:00","2023-12-23 09:00:00"
1578,"Semester Two 2024 Elections",22,Art,"2024-01-08 00:01:00","2024-01-15 00:00:00"
1579,President,551,"TedX Society","2023-12-24 14:52:00","2023-12-30 23:00:00"
1580,Secretary,551,"TedX Society","2023-12-24 09:00:00","2023-12-30 23:00:00"
1581,Treasurer,551,"TedX Society","2023-12-24 15:02:00","2023-12-30 23:00:00"
1582,"Head of Marketing",551,"TedX Society","2023-12-24 15:04:00","2023-12-30 23:00:00"
1583,"Head of Event and Operation",551,"TedX Society","2023-12-24 15:17:00","2023-12-30 23:00:00"
1584,"ArabSoc Winter 2024 Election Re-Nom",440,"Arab Society","2023-12-26 14:15:00","2023-12-29 14:15:00"
1585,"New Events Manager",54,"BPM - Electronic Music and DJ Society","2024-01-15 00:00:00","2024-01-21 00:00:00"
1586,"23/24 LUURC EGM",295,Rifle,"2024-02-05 00:01:00","2024-02-07 23:59:00"
1587,"VF Workshop Rep and Social Sec EGM",376,"Vertical Fitness","2024-01-08 16:00:00","2024-01-15 00:00:00"
1588,"Economics Society EGM Social Secretary 2023-24",111,"Economics Society","2024-02-10 12:00:00","2024-02-13 00:00:00"
1589,"Second Semester Elections",380,Volleyball,"2024-01-11 12:01:00","2024-01-17 23:59:00"
1590,"general committee member election 2024",99,"Dancesport (Ballroom and Latin)","2024-01-14 12:00:00","2024-01-19 12:00:00"
1591,"SLAP Publicity Secretary role",330,"Spanish, Latin American and Portuguese Society (SLAPSOC)","2024-01-15 12:01:00","2024-01-19 12:00:00"
1592,"SCEF EGM",509,"Student Clinical Ethics Forum","2024-01-17 11:18:00","2024-01-24 09:18:00"
1594,"Pathology, Enterprise, Research and Knowledge Society (PERKS) EGM, January 2024",523,"Pathology, Enterprise, Research and Knowledge Society (PERKS)","2024-01-21 18:02:00","2024-01-26 18:00:00"
1595,"Leeds Rock and Alternative Society EGM January 2024",439,"Leeds Rock and Alternative Society","2024-01-24 09:01:00","2024-01-27 18:00:00"
1596,"NUS Delegate By-Election",0,"Not Set","2024-01-29 09:30:00","2024-02-01 12:02:00"
1597,"Test Election",0,"Not Set","2024-01-14 09:45:00","2024-01-21 10:00:00"
1598,"Inclusivity modification",308,Saudi,"2024-01-22 22:59:00","2024-01-23 22:59:00"
1599,"Social Secretary",363,"Theatre Group","2024-01-26 12:00:00","2024-01-28 12:00:00"
1600,"High on Life, EGM, January 2024",153,"High on Life","2024-02-02 17:30:00","2024-02-09 17:00:00"
1601,"LUUStreet Social Sec EGM",341,"Street Dance","2024-02-10 12:00:00","2024-02-12 12:00:00"
1602,"Conservation Volunteer Committee Feb 2024",87,"Conservation Volunteers","2024-02-07 09:01:00","2024-02-10 17:30:00"
1603,"February 2024 Election",438,"Students Against Sexual Harassment & Assault (SASHA)","2024-02-09 16:00:00","2024-02-16 12:00:00"
1604,"Publicity Rep",493,"RADSOC (Radiography Society)","2024-02-13 11:03:00","2024-02-20 11:03:00"
1605,"FAHACS Soc EGM",571,"FAHACS (Fine Art, History of Art, & Cultural Studies) Society","2024-02-12 18:00:00","2024-02-13 18:00:00"
1606,"LeadLUU 2024",0,"Not Set","2024-02-26 07:00:00","2024-02-29 23:59:00"
1607,Treasurer,205,"Leeds RAG","2024-02-15 00:00:00","2024-02-20 10:00:00"
1608,"LUU Mountaineering EGM",245,"Mountaineering (Climbing)","2024-02-07 18:30:00","2024-02-14 16:30:00"
1609,"2024-25 Committee election",549,"Leeds Policy Institute","2024-03-11 09:00:00","2024-03-21 23:59:00"
1610,"Real Ale Society Winter Reshuffle",293,"Real Ale","2024-02-19 12:01:00","2024-02-23 23:59:00"
1611,"New PA society committee!",530,"PA Soc (Physician Associate Society)","2024-02-24 22:10:00","2024-02-25 22:15:00"
1612,"23/24 LUURC EGM",295,Rifle,"2024-02-20 00:10:00","2024-02-27 23:59:00"
1613,"PSG EGM 2024",271,"Palestine Solidarity Group","2024-02-23 15:00:00","2024-02-24 15:01:00"
1614,Test,396,"Student Activities","2024-03-20 10:28:00","2024-03-31 10:29:00"
1615,"FAHACS Soc EGM",571,"FAHACS (Fine Art, History of Art, & Cultural Studies) Society","2024-02-27 20:00:00","2024-03-01 20:00:00"
1616,"MASSoc EGM",224,"Malaysian & Singaporean","2024-02-29 23:07:00","2024-03-05 23:07:00"
1617,"LUUMC AGM 2024",245,"Mountaineering (Climbing)","2024-03-12 23:30:00","2024-03-13 23:30:00"
1618,"UOL Tennis Committee Elections 2024",355,"Tennis (m & w)","2024-03-04 09:00:00","2024-03-12 22:00:00"
1619,"Re-election 2024",438,"Students Against Sexual Harassment & Assault (SASHA)","2024-02-29 16:00:00","2024-03-01 16:30:00"
1620,"Leeds University Union Hiking Club, AGM, March 2024",154,Hiking,"2024-03-21 23:00:00","2024-03-22 23:00:00"
1621,"LUUKBKM AGM 2024/25",187,"Kickboxing + Krav Maga","2024-03-07 20:00:00","2024-03-14 20:00:00"
1622,"Leeds Law Soc Committee Elections 2024/25",197,Law,"2024-03-07 09:00:00","2024-03-10 23:59:00"
1623,"Pub Rep & Y1 rep",493,"RADSOC (Radiography Society)","2024-03-05 18:44:00","2024-03-12 18:44:00"
1624,"Well-being Officer & Social Secretary",295,Rifle,"2024-03-07 17:22:00","2024-03-10 17:20:00"
1625,"Cathsoc AGM 2024",69,Catholic,"2024-03-16 18:31:00","2024-03-17 19:00:00"
1626,"African Caribbean Society Committee 24/25 Elections",7,"African Caribbean","2024-04-15 21:00:00","2024-04-25 23:59:00"
1627,"Women in Leadership 2024 AGM",389,"Women In Leadership","2024-04-11 14:00:00","2024-04-15 12:00:00"
1628,"Name Change",549,"Leeds Policy Institute","2024-03-12 12:00:00","2024-03-14 12:00:00"
1629,"Swing Dance Society TBD — 2034",350,"Swing Dance","2034-04-01 00:00:00","2034-04-13 23:59:00"
1630,"LMDBC committee 2024/25",494,"Leeds Medics and Dentists Badminton Club (LMDBC), (Medics and Dentists)","2024-04-01 01:48:00","2024-04-14 01:48:00"
1631,"Performing Arts AGM",276,"Performing Arts","2024-04-22 00:00:00","2024-05-05 23:59:00"
1632,"Backstage Society AGM 2024",29,Backstage,"2024-03-15 17:01:00","2024-03-22 15:00:00"
1633,"LUU Taekwondo AGM 2024",352,Tae-Kwon-Do,"2024-05-01 09:00:00","2024-05-06 09:00:00"
1634,"Lawyers Without Borders Leeds Student Division Committee Election 2024/2025",510,"Lawyers Without Borders Leeds Student Division","2024-04-05 09:00:00","2024-04-10 09:00:00"
1635,"Amnesty International AGM 2024/25",13,"Amnesty International","2024-04-24 12:30:00","2024-05-05 23:59:00"
1636,"Social Secretary",363,"Theatre Group","2024-03-15 21:52:00","2024-03-16 22:52:00"
1637,"Canoe Club AGM 2024",65,"Canoe Club","2024-03-15 22:10:00","2024-03-22 17:00:00"
1638,"LUU Christian Union AGM 24",77,"Christian Union","2024-03-18 18:00:00","2024-03-19 18:01:00"
1639,"PsycSoc, AGM, March 2024",289,Psychology,"2024-04-26 12:00:00","2024-05-06 12:00:00"
1640,"SocCrimSoc, AGM, March 2024",92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)","2024-03-28 12:01:00","2024-04-04 12:00:00"
1641,"Darts Society AGM 2024",100,Darts,"2024-04-29 20:30:00","2024-05-05 23:59:00"
1642,"Women's Basketball Elections 2024/25",39,"Basketball (w)","2024-04-09 09:00:00","2024-04-19 09:00:00"
1643,"24/25 Korean Society Committee Elections",188,Korean,"2024-04-20 00:00:00","2024-04-26 23:59:00"
1644,"Salsa Society AGM 2024/25",307,Salsa,"2024-04-29 00:00:00","2024-05-05 23:59:00"
1645,"RocSoc AGM Election 2024",108,"Earth Sciences (RocSoc)","2024-04-30 00:00:00","2024-05-07 00:00:00"
1646,"HistSoc Election AGM 2024",156,History,"2024-04-22 00:00:00","2024-04-26 23:59:00"
1647,"Karate Committee 2024/2025",185,Karate,"2024-04-08 17:00:00","2024-04-22 12:00:00"
1648,"Horse Riding AGM, April 2024",164,"Horse Riding","2024-04-08 17:00:00","2024-04-15 17:00:00"
1649,"LUUMB 2024/25 - AGM Elections",38,"Basketball (m)","2024-04-01 09:00:00","2024-04-14 17:00:00"
1650,"High On Life AGM 2024/2025",153,"High on Life","2024-04-08 00:00:00","2024-04-15 23:59:00"
1651,"Change Ringers AGM 2024",71,"Change Ringers","2024-04-28 00:01:00","2024-05-06 17:00:00"
1652,"Leeds Freestyle AGM for 2024/25",133,"Freestyle Dance","2024-04-08 09:00:00","2024-04-21 23:59:00"
1653,"GTT 24/25 Committee Election",435,"Girls Training Together","2024-04-17 09:00:00","2024-04-28 17:00:00"
1655,"IHP Society, AGM, April- May 2024",491,"IHP Society (International History and Politics)","2024-04-29 12:00:00","2024-05-06 12:00:00"
1656,"Sexpression Leeds AGM 2024/2025",314,Sexpression,"2024-04-22 10:00:00","2024-05-05 17:00:00"
1657,"Modern Dance, AGM, April 2024",243,"Modern Dance","2024-05-03 09:00:00","2024-05-06 23:59:00"
1658,"Wine Society 2024/25",386,Wine,"2024-04-20 10:00:00","2024-05-05 11:59:00"
1659,"Cosy Games Society AGM, March 2024",15,"Cosy Games Society","2024-04-03 09:00:00","2024-04-10 12:00:00"
1660,"Historia Normannis 2024/25 committee election",155,"Historia Normannis","2024-03-23 20:05:00","2024-03-31 20:00:00"
1661,"LUU Nintendo and Pokemon Society AGM - Committee Elections 2024",259,"Nintendo and Pokemon","2024-04-27 00:10:00","2024-05-06 23:59:00"
1662,"Committee Election 2024/2025",301,"Rugby League (m)","2024-04-29 09:01:00","2024-05-05 16:00:00"
1663,"Synchronised Swimming AGM",471,"Synchronised Swimming","2024-04-12 09:00:00","2024-04-26 09:00:00"
1664,"MTGSoc AGM 2024",556,"MTGSoc (Magic the Gathering)","2024-04-04 00:00:00","2024-04-10 23:59:00"
1665,"Falcons Cheerleading Committee Elections, 24/25",497,"Falcons Cheerleading Society (MSRC)","2024-04-28 12:00:00","2024-04-30 12:00:00"
1666,"Leeds University Business School Society AGM 2024",63,"Business School Society (LUBS)","2024-04-11 18:00:00","2024-05-02 23:59:00"
1667,"AGM Boxing Committee",53,Boxing,"2024-04-01 00:01:00","2024-04-21 23:59:00"
1668,"AGM 2024/25 French Committee",134,French,"2024-04-16 09:00:00","2024-04-23 23:55:00"
1669,"DiceSoc AGM 2024",104,DiceSoc,"2024-03-28 00:02:00","2024-04-03 23:59:00"
1670,"Swing Dance Society AGM — 2024",350,"Swing Dance","2024-04-22 00:00:00","2024-05-01 00:00:00"
1671,"Hung Kuen, AGM, 2024/25",166,"Hung Kuen","2024-04-03 12:05:00","2024-04-10 12:00:00"
1672,"UoL Gymnastics Elections 24/25",146,Gymnastics,"2024-04-22 20:00:00","2024-04-30 12:00:00"
1673,"Touch Rugby Committee Elections 2024/25",366,"Touch Rugby (Mixed)","2024-04-29 00:01:00","2024-05-05 23:59:00"
1674,"Real Ale Society AGM 2024",293,"Real Ale","2024-04-26 20:00:00","2024-05-03 23:59:00"
1675,"PPE Society AGM, March 2024",287,"PPE (Politics, Philosophy, and Economics)","2024-04-29 10:00:00","2024-05-03 17:00:00"
1676,Ignore,137,Geography,"2024-04-22 14:00:00","2024-04-29 14:00:00"
1677,"UoLMCC Annual General Meeting 2024",90,"Cricket (m)","2024-04-22 19:00:00","2024-04-29 19:00:00"
1678,"Classics Committee Elections 2024-2025",79,Classics,"2024-04-27 12:00:00","2024-05-03 12:00:00"
1679,"Barbell Club, AGM, March 2024",35,"Barbell Club","2024-04-22 12:00:00","2024-04-29 12:00:00"
1681,"DentSoc 24/25 Elections",103,DentSoc,"2024-04-07 00:00:00","2024-04-14 00:00:00"
1682,"SolidariTee Leeds AGM",473,"SolidariTee Leeds","2024-04-29 00:00:00","2024-05-06 00:00:00"
1683,"LUUMS Exec Committee 2024/25",219,"LUUMS (Music)","2024-04-29 08:00:00","2024-05-03 20:00:00"
1684,"dancesport committee 2024/25",99,"Dancesport (Ballroom and Latin)","2024-04-08 09:01:00","2024-04-17 09:01:00"
1685,"TBH Committee AGM",354,"Teddy Bear Hospital","2024-04-15 15:45:00","2024-04-22 15:45:00"
1686,"Sustainability Society - March 2024",492,"Sustainability Society for the Faculty of Environment","2024-05-05 09:00:00","2024-05-06 19:00:00"
1687,"Black Feminist Society AGM",50,"Black Feminist Society","2024-04-29 22:00:00","2024-05-06 21:02:00"
1688,null,54,"BPM - Electronic Music and DJ Society","2024-04-16 00:01:00","2024-05-07 00:00:00"
1689,"BPM AGM 2024",54,"BPM - Electronic Music and DJ Society","2024-04-16 00:01:00","2024-05-07 00:00:00"
1690,"Leeds Media Society Elections 2024/2025",202,"Leeds Media Students","2024-05-09 13:00:00","2024-05-14 13:00:00"
1691,"Archery AGM 2024",20,Archery,"2024-04-29 00:00:00","2024-05-05 00:00:00"
1692,"Union Music Library / UML AGM 2024",374,"Union Music Library","2024-04-16 00:01:00","2024-05-07 00:00:00"
1693,"Her Campus Elections 2024/25",152,"Her Campus","2024-04-23 00:00:00","2024-04-30 18:00:00"
1694,"LSSS Committee Election",520,"Student Staff Solidarity","2024-04-12 09:30:00","2024-04-26 09:00:00"
1696,"English Society AGM 2024",114,English,"2024-04-29 17:00:00","2024-05-04 17:00:00"
1697,President,180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1698,Secretary,180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1699,Treasurer,180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1700,"Careers Secretary",180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1701,"Social Secretary",180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1702,"British Chinese Society AGM 24/25",58,"British Chinese","2024-04-28 00:00:00","2024-05-05 23:59:00"
1703,"Vertical Fitness AGM",376,"Vertical Fitness","2024-05-01 00:00:00","2024-05-08 23:59:00"
1704,"SSAFE AGM 2024/25",336,"SSAFE (Suicide Support and Awareness for Everyone)","2024-04-22 09:00:00","2024-04-28 23:59:00"
1705,"2024/2025 Committee Elections",531,"Human Resource Management (HRM) Society","2024-05-03 08:00:00","2024-05-17 00:00:00"
1706,"LUUKBKM EGM 2024 - Welfare Sec & General Committee Member positions",187,"Kickboxing + Krav Maga","2024-03-31 15:00:00","2024-04-03 15:00:00"
1707,"Motorsport Society AGM",244,"Motorsport Society","2024-04-17 12:00:00","2024-04-28 23:59:00"
1708,"LUMSOC AGM 2023/24",223,Malaysian,"2024-04-28 00:00:00","2024-04-29 12:00:00"
1709,"LUUStreet 2024/2025 Committee AGM",341,"Street Dance","2024-05-02 00:01:00","2024-05-04 18:00:00"
1710,"LSCFR AGM April 2024",84,"Community First Responders","2024-04-16 09:00:00","2024-04-23 17:30:00"
1711,"TRIAL DO NOT USE",438,"Students Against Sexual Harassment & Assault (SASHA)","2024-04-26 16:00:00","2024-05-03 16:00:00"
1712,"Cymdeithas Gymreig Prifysgol Leeds University Welsh Society AGM",383,"Cymdeithas Gymreig Prifysgol Leeds University Welsh Society","2024-04-08 12:00:00","2024-04-29 12:00:00"
1713,"Leeds UN Society AGM 2024-2025",209,"Leeds United Nations","2024-04-08 06:00:00","2024-04-15 23:59:00"
1714,"Leeds Gryphons American Football Election 2024/25",12,"American Football","2024-04-11 12:00:00","2024-04-25 12:00:00"
1715,"AGM- committee elections",1,"A Cappella","2024-05-01 23:59:00","2024-05-02 23:59:00"
1716,Ignore,137,Geography,"2024-04-21 10:01:00","2024-04-29 14:00:00"
1717,"LUUTIS AGM 2024",367,"Trading and Investments","2024-04-13 10:00:00","2024-04-19 23:59:00"
1718,Ignore,137,Geography,"2024-04-21 14:00:00","2024-04-29 14:00:00"
1719,Ignore,137,Geography,"2024-04-22 14:00:00","2024-04-29 14:00:00"
1720,"GeogSoc Elections 2024/25",137,Geography,"2024-04-25 14:00:00","2024-04-29 14:00:00"
1721,"eSports and Video Game Society AGM 2024-2025",118,"eSports and Video Games","2024-04-17 00:00:00","2024-04-30 23:59:00"
1723,"LUUWAFC AGM MAY 2024",25,"Association Football (w)","2024-05-06 21:00:00","2024-05-10 21:00:00"
1724,"Book Club AGM 2024",51,"Book Club","2024-04-27 09:00:00","2024-05-04 09:00:00"
1725,"Scout and Guide, AGM, April 2024",313,"Scout & Guide","2024-04-15 06:00:00","2024-04-26 23:30:00"
1726,"IRISH DANCING AGM 2024",177,"Irish Dancing","2024-04-29 12:00:00","2024-05-05 23:30:00"
1727,"Barrister Society, Committee Election, April 2024",36,"Barrister (BarSoc)","2024-04-18 12:00:00","2024-04-26 12:00:00"
1728,"Art Society AGM 24/25",22,Art,"2024-04-28 23:59:00","2024-05-05 23:59:00"
1729,"LUU Squash and Racketball AGM 2024",334,"Squash and Racketball","2024-04-28 00:00:00","2024-05-06 23:59:00"
1730,"RadSoc 2024 Committee Elections!!",493,"RADSOC (Radiography Society)","2024-04-16 12:00:00","2024-04-23 12:01:00"
1731,"Sci Fi and Fantasy 2024 AGM",310,"Sci Fi and Fantasy","2024-04-18 00:02:00","2024-05-09 23:59:00"
1732,"Natural Sciences Society Committee Election (2024-25)",252,"Natural Sciences","2024-04-15 00:01:00","2024-04-21 23:59:00"
1733,"LUSC AGM 2024",306,"Sailing Club","2024-05-06 12:00:00","2024-05-07 12:00:00"
1734,"NIGERIAN STUDENT SOCIETY ELECTION 2024/2025",257,Nigerian,"2024-04-15 00:00:00","2024-04-22 00:00:00"
1735,"KPOP Dance Society (KDS) AGM, May 2024",190,"KPOP Dance","2024-04-28 00:00:00","2024-05-05 00:00:00"
1736,"Yoga Society AGM",392,"Yoga Society","2024-04-13 12:00:00","2024-04-15 18:00:00"
1737,"Psyched AGM",288,"Psyched (Psychiatry)","2024-04-28 00:00:00","2024-05-05 23:59:00"
1738,"VIBES Bollywood Dance Society AGM",377,"Vibes: Bollywood Dance","2024-04-28 00:00:00","2024-05-05 23:59:00"
1739,"Motorbike Society 24/25 Committee",546,"Motorbike Society","2024-04-12 14:01:00","2024-04-19 14:00:00"
1740,"JABS Election for 2024/25",181,"Jazz & Blues","2024-04-28 18:05:00","2024-04-30 22:00:00"
1741,"Dance Exposé AGM 2024",98,"Dance Expose","2024-05-06 20:00:00","2024-05-07 20:30:00"
1742,"2024-2025 Committee Elections",380,Volleyball,"2024-04-15 06:00:00","2024-04-24 23:59:00"
1743,"Handball AGM elections",147,Handball,"2024-04-15 12:00:00","2024-04-22 12:06:00"
1744,"LUU Men's Basketball Committee Elections 2024/25",38,"Basketball (m)","2024-04-15 15:02:00","2024-04-20 12:00:00"
1745,"2024/25 Annual Election",438,"Students Against Sexual Harassment & Assault (SASHA)","2024-04-26 16:00:00","2024-05-03 16:00:00"
1746,"Chemsoc Committee Elections 2024-25",74,Chemistry,"2024-04-17 00:00:00","2024-04-23 23:59:00"
1747,"Economics Society (LeedsEconSoc) AGM 2024/25",111,"Economics Society","2024-04-20 00:00:00","2024-04-27 23:59:00"
1748,"NSPCC Art Collective - Creating for Cause Committee Elections, April 2024",557,"NSPCC Art Collective - Creating for Cause","2024-04-30 00:01:00","2024-05-06 11:59:00"
1749,"Open Theatre - AGM",263,"Open Theatre","2024-05-01 01:00:00","2024-05-06 23:59:00"
1750,"Brain Leeds AGM 2024",554,"Brain Leeds","2024-04-26 23:59:00","2024-05-03 17:00:00"
1751,"LMDACS AGM 2024",544,"Leeds Medics and Dentists African Caribbean Society (LMDACS)","2024-06-01 09:00:00","2024-06-15 23:59:00"
1752,"Debating AGM 2024",102,Debating,"2024-05-01 12:00:00","2024-05-14 12:00:00"
1753,"LMD Basketball Election 2024/25",462,"Leeds Medics and Dentists Basketball Club","2024-04-29 09:00:00","2024-05-03 17:00:00"
1754,"Feminist Society AGM 24/25 Committee",123,Feminist,"2024-04-23 00:00:00","2024-04-26 23:59:00"
1755,"Ballet, AGM, May 2024",33,Ballet,"2024-04-28 09:00:00","2024-05-02 17:00:00"
1756,"Cryptocurrency and Blockchain, AGM, April, 2024",94,"Cryptocurrency & Blockchain","2024-04-22 09:00:00","2024-05-03 17:00:00"
1757,"Cross Country AGM 2024",93,"Cross Country","2024-05-04 04:59:00","2024-05-06 22:00:00"
1758,"Stage Musicals Society Summer AGM 2024",339,"Stage Musicals Society","2024-05-01 12:00:00","2024-05-02 23:59:00"
1759,"Inclusion and Cultural Officer",180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1760,"Social Media Officer",180,Japanese,"2024-04-22 00:00:00","2024-05-06 23:59:00"
1761,"Trampoline Committee 24/25",368,Trampoline,"2024-05-01 19:05:00","2024-05-06 10:00:00"
1762,"LUUULT Election May 2024",372,"Ultimate Frisbee","2024-05-02 00:00:00","2024-05-03 00:00:00"
1763,"Hong Kong Society AGM 2024",162,"Hong Kong","2024-04-11 15:34:00","2024-04-15 14:34:00"
1764,"Leeds Rock and Alternative Society AGM April 2024",439,"Leeds Rock and Alternative Society","2024-04-19 12:00:00","2024-05-02 23:00:00"
1765,"Development Netball AGM 2024/25",467,"Development Netball","2024-05-03 18:00:00","2024-05-05 17:00:00"
1766,"Leeds Horror Society, AGM, April 2024",434,"Leeds Horror Society","2024-04-15 12:00:00","2024-04-22 12:00:00"
1767,"CivSoc (Civil Engineering) AGM, April 2024",78,"CivSoc (Civil Engineering)","2024-04-29 00:00:00","2024-05-05 23:59:00"
1768,"Please ignore this election page -",388,"Women in Engineering","2024-04-22 09:00:00","2024-04-26 23:59:00"
1769,"LUUSAC 2024 AGM",345,"Sub Aqua (Scuba Diving)","2024-04-30 16:14:00","2024-05-07 23:59:00"
1770,Editor-in-Chief,549,"Leeds Policy Institute","2024-04-19 09:00:00","2024-05-02 09:00:00"
1771,"Commuters Society 24/25 Committee Elections",85,Commuters,"2024-05-01 08:00:00","2024-05-07 23:59:00"
1772,"Vegan and Vegetarian Society AGM",375,"Vegetarian and Vegan","2024-04-16 12:00:00","2024-04-18 18:00:00"
1773,"Women in Engineering AGM 2024",388,"Women in Engineering","2024-04-22 08:59:00","2024-04-26 23:59:00"
1774,"Committee for 24/25",247,"Muay Thai","2024-04-22 00:00:00","2024-04-28 00:00:00"
1775,"UBT AGM 2024/25",208,"Leeds Uni Boob Team","2024-05-04 00:01:00","2024-05-07 12:00:00"
1776,"Musical Theatre Society AGM 2024",249,"Musical Theatre Society","2024-05-02 23:59:00","2024-05-03 23:59:00"
1777,"Leeds ISOC AGM 2024",178,Islamic,"2024-05-01 20:00:00","2024-05-06 20:00:00"
1778,"Leeds Sudanese Society Election 2024/25",515,"Leeds Sudanese Society","2024-04-24 12:00:00","2024-04-26 23:00:00"
1779,"Leeds SomSoc AGM",528,SomSoc,"2024-04-25 00:00:00","2024-05-01 23:59:00"
1780,"LGR Social Committee 2024-2025",552,"Gryphon Racing","2024-04-22 00:10:00","2024-04-30 00:00:00"
1781,"Baking Society 24/25 AGM",32,"Baking Society","2024-04-29 10:00:00","2024-05-07 12:00:00"
1782,"Pathology, Enterprise, Research and Knowledge Society (PERKS), AGM, April 2024",523,"Pathology, Enterprise, Research and Knowledge Society (PERKS)","2024-05-01 12:01:00","2024-05-08 12:00:00"
1783,"University of Leeds Boat Club AGM 2024",299,Rowing,"2024-04-26 21:00:00","2024-04-29 22:00:00"
1784,"MSRC AGM 2024",246,MSRC,"2024-04-25 12:01:00","2024-05-05 23:59:00"
1785,"SocCrimSoc 2024 AGM 2.0",92,"SocCrimSoc (Sociology, Social Policy and Criminal Justice Society)","2024-04-18 12:01:00","2024-04-22 12:00:00"
1786,"Women's Rugby Union AGM 2024",304,"Rugby Union (w)","2024-05-10 13:00:00","2024-05-13 12:00:00"
1787,"Leeds Endocrinology Society AGM 2024/25",541,"Endocrinology Society","2024-05-01 00:01:00","2024-05-07 23:59:00"
1788,"Jiu Jitsu AGM",183,"Jiu Jitsu","2024-04-29 00:20:00","2024-05-04 17:25:00"
1789,"UOLWCC AGM 2024",91,"Cricket (w)","2024-05-03 10:00:00","2024-05-06 10:00:00"
1790,"BSL Society AGM",536,"British Sign Language","2024-04-26 09:00:00","2024-04-29 23:59:00"
1791,"FAHACS Soc AGM",571,"FAHACS (Fine Art, History of Art, & Cultural Studies) Society","2024-05-04 01:00:00","2024-05-08 17:00:00"
1792,"Leeds Labour Society AGM 2024",193,Labour,"2024-04-29 12:01:00","2024-05-06 12:01:00"
1793,"Skydiving AGM 2024",321,Skydiving,"2024-04-25 08:30:00","2024-05-06 23:30:00"
1794,"Sport for Non-Sporters AGM 2024",332,"Sport for Non-Sporters","2024-04-26 08:00:00","2024-05-06 23:30:00"
1795,"Women's Rugby League AGM 2024/25",302,"Rugby League (w)","2024-04-29 08:00:00","2024-05-05 23:59:00"
1796,"Adventist Students on Campus, AGM, May 2024",5,"Adventist Students on Campus","2024-04-17 13:00:00","2024-04-25 13:00:00"
1797,"Leeds Surf AGM 2024",346,Surf,"2024-05-01 23:59:00","2024-05-02 23:59:00"
1798,"German Society AGM 2024",138,German,"2024-04-22 23:00:00","2024-04-29 23:00:00"
1799,"LUU Belly Dance AGM April 2024",42,"Belly Dance Society","2024-04-24 09:30:00","2024-05-01 09:00:00"
1800,"Black Women's Project Committee Elections 24/25",553,"Black Women's Project","2024-05-06 00:00:00","2024-05-07 22:00:00"
1801,"ISA AGM 2024-25",171,"Indian Student Association","2024-04-19 18:00:00","2024-04-22 20:00:00"
1802,"Homed AGM 2024",161,Homed,"2024-04-28 12:00:00","2024-05-05 12:00:00"
1803,"LSR Committee elections 2024",207,"Leeds Student Radio","2024-04-26 12:00:00","2024-05-03 12:00:00"
1804,"Thai Society Committee 24/25",441,"Thai Society","2024-04-29 18:01:00","2024-05-05 11:59:00"
1805,"LIPPY COMMITTEE ELECTIONS 24/25",214,Lippy,"2024-04-26 12:00:00","2024-05-10 00:00:00"
1806,"Leeds Marrow AGM 24/25",201,"Leeds Marrow","2024-04-29 00:00:00","2024-05-05 17:00:00"
